total_consumption,sun_radiation_north,adjusted_radiation,heater-2_lag_1,mean_room_temperature,is_weekend,hvac_temp_interaction,wind_x,wind_speed,temp_diff,sun_radiation_west,time,total_hvac_consump,hvac-1,hvac_heater_interaction,sun_radiation_perpendicular,total_consumption_lag_1,hvac-2_lag_1,heater-1,outside_temperature,clouds,hvac-1_lag_1,wind_y,wind_temp_interaction,solar_temp_interaction,wind_direction_radians,hvac-2,heater-2,dominant_radiation,total_solar_radiation,month,sun_radiation_south,day_of_week,temp_diff_lag_1,sun_radiation_east,heater-1_lag_1,wind_direction,heater_temp_interaction,hour_sin,hour_cos,hour_sin,hour_cos
94.63333463668823,0.0,-0.0,20.866666158040363,19.83976561933756,True,722.828814246585,0.8925516332080222,5.14,-14.179765619337559,0.0,22,36.43333435058594,18.233333587646484,2120.420069627762,0.0,94.4333324432373,18.299999237060547,37.05000019073486,5.66,90.0,18.399999618530277,5.0619118504827485,101.97639528339505,0.0,1.3962634015954636,18.200000762939453,21.15000009536743,0.0,0.0,3,0.0,5,-13.691749968512191,0.0,36.86666742960612,80.0,1154.6743647216483,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
93.85000133514403,0.0,-0.0,21.15000009536743,19.697446153677173,True,715.3456099419774,1.7579835366939376,5.14,-14.777446153677174,0.0,23,36.31666787465413,18.15000057220459,2089.418963006337,0.0,94.63333463668823,18.200000762939453,36.23333358764648,4.92,100.0,18.233333587646484,4.830020070839568,101.24487322990066,0.0,1.2217304763960306,18.166667302449543,21.299999872843426,0.0,0.0,3,0.0,5,-14.179765619337559,0.0,37.05000019073486,70.0,1133.259737879553,-0.2588190451025207,0.9659258262890683,-0.2588190451025207,0.9659258262890683
94.00000127156575,0.0,-0.0,21.299999872843426,19.566980953829155,True,710.9336662031623,0.8925516332080222,5.14,-14.726980953829155,0.0,0,36.33333460489909,18.200000762939453,2095.2222955491807,0.0,93.85000133514403,18.166667302449543,36.16666666666666,4.84,100.0,18.15000057220459,5.0619118504827485,100.57428210268185,0.0,1.3962634015954636,18.13333384195964,21.5,0.0,0.0,3,0.0,6,-14.777446153677174,0.0,36.23333358764648,80.0,1128.3625683374812,0.0,1.0,0.0,1.0
94.56666787465413,0.0,-0.0,21.5,19.450984372397265,True,707.36749221604,0.8925516332080222,5.14,-14.810984372397265,0.0,1,36.36666806538899,18.166667302449543,2116.540074469248,0.0,94.00000127156575,18.13333384195964,36.69999980926514,4.64,100.0,18.200000762939453,5.0619118504827485,99.97805967412194,0.0,1.3962634015954636,18.200000762939453,21.5,0.0,0.0,3,0.0,6,-14.726980953829155,0.0,36.16666666666666,80.0,1132.04728676354,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9659258262890683
94.48333263397217,0.0,-0.0,21.5,19.34898267797298,True,704.6254586737253,1.0714092562049606,6.17,-14.50898267797298,0.0,2,36.416666984558105,18.15000057220459,2114.5944258583913,0.0,94.56666787465413,18.200000762939453,36.56666564941406,4.84,87.0,18.166667302449543,6.076263836085324,119.38322312309329,0.0,1.3962634015954636,18.26666641235352,21.5,0.0,0.0,3,0.0,6,-14.810984372397265,0.0,36.69999980926514,80.0,1123.5309078181613,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
92.90000089009604,0.0,-0.0,21.5,19.261946221358247,True,702.4189820026633,1.9358340112232857,5.66,-14.631946221358248,0.0,3,36.46666717529297,18.200000762939453,2057.9355981699628,0.0,94.48333263397217,18.26666641235352,34.93333371480306,4.63,87.0,18.15000057220459,5.318660233648242,109.02261561288768,0.0,1.2217304763960306,18.26666641235352,21.5,0.0,0.0,3,0.0,6,-14.50898267797298,0.0,36.56666564941406,70.0,1087.0158391065,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
92.99166742960612,0.0,-0.0,21.5,19.19191918331716,True,697.3064091957505,0.9828486855948262,5.66,-14.851919183317161,0.0,4,36.33333396911621,18.100000381469727,2058.586151753532,0.0,92.90000089009604,18.26666641235352,35.02499961853027,4.34,87.0,18.200000762939453,5.574011882049097,108.62626257757513,0.0,1.3962634015954636,18.233333587646484,21.63333384195964,0.0,0.0,3,0.0,6,-14.631946221358248,0.0,34.93333371480306,80.0,1087.382156835157,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
94.0500020980835,0.0,-0.0,21.63333384195964,19.129306446661552,True,698.2196853031467,2.2881147588487245,6.69,-14.84930644666155,0.0,5,36.5,18.200000762939453,2100.5750765800476,0.0,92.99166742960612,18.233333587646484,35.900001525878906,4.28,100.0,18.100000381469727,6.286543633057727,127.9750601281658,0.0,1.2217304763960306,18.299999237060547,21.65000057220459,0.0,0.0,3,0.0,6,-14.851919183317161,0.0,35.02499961853027,70.0,1100.8916261402544,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.25881904510252074
92.53333218892415,0.0,-0.0,21.65000057220459,19.07209020733833,True,693.5883496320123,1.250266879201899,7.2,-15.052090207338331,0.0,6,36.36666679382324,18.100000381469727,2042.5944053437972,0.0,94.0500020980835,18.299999237060547,34.33333269755045,4.02,100.0,18.200000762939453,7.090615821687898,137.31904949283597,0.0,1.3962634015954636,18.26666641235352,21.833332697550457,0.0,0.0,3,0.0,6,-14.84930644666155,0.0,35.900001525878906,80.0,1071.2157090607527,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
94.53333441416422,4.965517241379311,-4260.4137931034475,21.833332697550457,19.02149217983087,True,693.6504124057911,2.8300000000000005,5.66,-15.32149217983087,4.137931034482759,7,36.466666539510086,18.166667302449543,2117.497814445495,15.724137931034482,92.53333218892415,18.26666641235352,36.40000057220459,3.7,100.0,18.100000381469727,4.901703785419922,107.66164573784272,818.5800772561697,1.0471975511965976,18.299999237060547,21.666667302449543,26.48275862068965,43.03448275862068,3,7.448275862068965,6,-15.052090207338331,26.48275862068965,34.33333269755045,60.0,1104.5146688865698,0.9659258262890683,-0.25881904510252085,0.9659258262890683,-0.25881904510252085
93.36666742960612,33.6551724137931,-61799.896551724145,21.666667302449543,19.09892270343171,True,697.1106786752574,1.7579835366939376,5.14,-14.79892270343171,32.0,8,36.5,18.200000762939453,2075.6333611806235,355.34482758620686,94.53333441416422,18.299999237060547,35.300000508626304,4.3,100.0,18.166667302449543,4.830020070839568,98.168462695639,11922.337851731872,1.2217304763960306,18.299999237060547,21.566666920979817,406.7586206896552,624.2413793103449,3,151.82758620689657,6,-15.32149217983087,406.7586206896552,36.40000057220459,70.0,1086.092085639805,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
94.26666768391928,59.34482758620689,-110419.1379310345,21.566666920979817,19.222674474318826,True,701.6276305340846,2.6403955064741633,7.72,-13.992674474318825,58.51724137931035,9,36.50000063578288,18.200000762939453,2108.4833839840367,612.4137931034483,93.36666742960612,18.299999237060547,36.36666742960612,5.23,100.0,18.200000762939453,7.254427032467212,148.39904694174132,21439.910547304913,1.2217304763960306,18.299999872843426,21.399999618530277,609.3448275862069,1115.344827586207,3,388.1379310344828,6,-14.79892270343171,609.3448275862069,35.300000508626304,70.0,1110.429836132686,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
